ADRNo;AnimalClass;AnimalSpecies;AnimalRole;ProductionType;AnimalSex;FemaleStatus;AnimalBreed;AnimalAge;AgeUnit;AgeType;MinimumAge;MaximumAge;AnimalWeight;WeightType;MinimumWeight;MaximumWeight;ParentOfCrossbreed;ClassCode;SpeciesCode;BreedCode
9952/19;Bovinae;Bovine/cattle;Production;Broiler;Female;Unknown;;;;Unknown;;;;Unknown;;;;;BovCa;
9953/19;Bovinae;Bovine/cattle;Production;Broiler;Unknown;;;;Week;Exact;4;6;;Unknown;;;;;BovCa;
9954/19;Canidae;Canine/dog;Companion;;Female-Neutered;Not applicable;;9.0;Year;Exact;;;7.5;Exact;;;;;CanDo;
9955/19;Canidae;Canine/dog;Companion;;Female-Neutered;Not applicable;;13.0;Year;Exact;;;17.6;Exact;;;;;CanDo;
9956/19;Felidae;Feline/cat;Companion;;Female;;;5;Year;;;;3.76;;;;;;FelCa;
9957/19;Bovinae;Bovine/cattle;Production;;Female;;Aberdeen Angus;15.0;Month;Exact;7;8;300;Exact;;;;Bov;BovCa;BovCa000
9958/19;Felidae;Feline/cat;Companion;;Male-Neutered;;;14.0;Year;Exact;;;;Exact;3.93;4.2;;;FelCa;
9959/19;Canidae;Canine/dog;Companion;;Female-Neutered;;Collie - Border ;12.5;Year;;;;16.1;;;;;Can;CanDo;CanDo028
9960/19;Canidae;Canine/dog;Companion;;Female;Unknown;;7.0;Year;Exact;;;;Exact;6.8;8.4;;;CanDo;
9961/19;Felidae;Feline/cat;Companion;;Male-Neutered;;;12.0;Year;Exact;;;4.39;Exact;;;;;FelCa;
9962/19;Felidae;Feline/cat;Companion;;Female;;Domestic Shorthair;2.84;Month;;;;0;;;;;Fel;FelCa;FelCaxxx
9963/19;Felidae;Feline/cat;Companion;;Male-Neutered;;Other - please specify;4.06;Year;;;;6.1;;;;;Fel;FelCa;FelCa028
9964/19;Canidae;Canine/dog;Companion;;Female;Pregnant - Non-lactating;;11;Month;Exact;;;5;Approximate;;;;;CanDo;
9965/19;Canidae;Canine/dog;Companion;;Male;;;5.1;Year;Exact;;;3.37;Exact;;;;;CanDo;
9966/19;Canidae;Canine/dog;Companion;;Female-Neutered;;Crossbred;9;Year;;;;25;;;;;Can;CanDo;CanDo070
9967/19;Caprinae;Ovine/sheep;Production;;Female;Unknown;;;;Unknown;;;;Unknown;;;;;CapSh;
9968/19;Equidae;Equine/horse;Companion;;Female;Unknown;Other - please specify;10.0;Year;Exact;;;500;Exact;;;;Equ;EquHo;EquHo075
9969/19;Felidae;Feline/cat;Companion;;Unknown;;;;;;;;;;;;;;FelCa;
9970/19;Felidae;Feline/cat;Companion;;Female-Neutered;;Domestic Shorthair;1.33;Year;;;;3.7;;;;;Fel;FelCa;FelCaxxx
9971/19;Felidae;Feline/cat;Companion;;Male;;;5;Year;;;;;;;;;;FelCa;
9972/19;Bovinae;Bovine/cattle;Production;;Mixed;Unknown;;;Month;Exact;6.0;8.0;;Unknown;;;;;BovCa;
9973/19;Canidae;Canine/dog;Companion;;Unknown;;;17.0;Year;Exact;;;17.7;Exact;;;;;CanDo;
9974/19;Canidae;Canine/dog;Companion;;Female-Neutered;Unknown;;7.5;Year;Exact;;;9;Exact;;;;;CanDo;
9975/19;Felidae;Feline/cat;Companion;;Male;;;8;Week;Exact;;;1.9;Exact;;;;;FelCa;
9976/19;Canidae;Canine/dog;Companion;;Female-Neutered;;Spaniel - Cocker English ;10;Year;;;;13.4;;;;;Can;CanDo;CanDo096
9977/19;Canidae;Canine/dog;Companion;;Male;;;8.0;Week;Exact;;;1.26;Exact;;;;;CanDo;
9978/19;Canidae;Canine/dog;Companion;;Male;;;2.0;Month;Exact;;;0.53;Exact;;;;;CanDo;
9979/19;Felidae;Feline/cat;Companion;;Female;Unknown;;8;Week;Exact;;;1.4;Exact;;;;;FelCa;
9980/19;Felidae;Feline/cat;Companion;;Male-Neutered;;Domestic Shorthair;6.08;Year;;;;5.57;;;;;Fel;FelCa;FelCaxxx
9981/19;Bovinae;Bovine/cattle;Production;;Unknown;;;24.0;Hour;Exact;;;;Unknown;;;;;BovCa;
9982/19;Felidae;Feline/cat;Companion;;Male;;;1.8;Year;Unknown;;;3.85;Unknown;;;;;FelCa;
9983/19;Felidae;Feline/cat;Companion;;Female;Unknown;;1;Year;Exact;;;;Unknown;;;;;FelCa;
9984/19;Felidae;Feline/cat;Companion;;Male;;Domestic Shorthair;2.74;Month;;;;1.070;;;;;Fel;FelCa;FelCaxxx
9985/19;Canidae;Canine/dog;Companion;;Male;;Crossbred;2.58;Year;;;;11.8;;;;;Can;CanDo;CanDo070
9986/19;Canidae;Canine/dog;Companion;;Female;Unknown;;12.5;Year;Exact;;;33;Exact;;;;;CanDo;
9987/19;Canidae;Canine/dog;Companion;;Male;;;15.0;Year;Exact;;;6.4;Exact;;;;;CanDo;
9988/19;Canidae;Canine/dog;Companion;;Male-Neutered;;Rottweiler;7.64;Year;;;;49;;;;;Can;CanDo;CanDo188
9989/19;Felidae;Feline/cat;Companion;;Male-Neutered;;Domestic Shorthair;4.83;Year;;;;;;;;;Fel;FelCa;FelCaxxx
9990/19;Felidae;Feline/cat;Companion;;Male-Neutered;;Domestic Shorthair;7.25;Year;;;;6.2;;;;;Fel;FelCa;FelCaxxx
9992/19;Equidae;Equine/horse;Companion;;Male-Neutered;;;30.0;Year;Exact;;;;Unknown;;;;;EquHo;
9993/19;Felidae;Feline/cat;Companion;;Male-Neutered;;;12.2;Year;Exact;;;5.61;Exact;;;;;FelCa;
9994/19;Felidae;Feline/cat;Companion;;Female;Unknown;;2;Year;Unknown;;;;Unknown;;;;;FelCa;
9995/19;Canidae;Canine/dog;Companion;;Female-Neutered;Not applicable;;3.66;Year;Exact;;;5.5;Exact;;;;;CanDo;
9996/19;Canidae;Canine/dog;Companion;;Female-Neutered;;;11;Year;;;;3.4;;;;;;CanDo;
9997/19;Canidae;Canine/dog;Companion;;Female-Neutered;Not applicable;;10.0;Year;Exact;;;27.5;Exact;;;;;CanDo;
10001/19;Bovinae;Bovine/cattle;Production;;Unknown;;;;;Unknown;;;;Unknown;;;;;BovCa;
10003/19;Canidae;Canine/dog;Companion;;Male-Neutered;;;10.0;Year;Exact;;;17.8;Exact;;;;;CanDo;
10005/19;Felidae;Feline/cat;Companion;;Unknown;;;;;Unknown;;;;Unknown;;;;;FelCa;
10006/19;Felidae;Feline/cat;Companion;;Unknown;Unknown;;21.0;Year;Exact;;;2.8;Exact;;;;;FelCa;
10007/19;Canidae;Canine/dog;Companion;;Male-Neutered;;Lhasa Apso;15.08;Year;;;;6.6;;;;;Can;CanDo;CanDo152
10008/19;Felidae;Feline/cat;Companion;;Female-Neutered;;Domestic Shorthair;14;Year;;;;5.35;;;;;Fel;FelCa;FelCaxxx
10009/19;Canidae;Canine/dog;Companion;;Female-Neutered;;;5.0;Year;Exact;;;18.65;Exact;;;;;CanDo;
10010/19;Canidae;Canine/dog;Companion;;Female-Neutered;Not applicable;;2.0;Year;Exact;;;11.5;Exact;;;;;CanDo;
10011/19;Canidae;Canine/dog;Companion;;Male;;;13.0;Year;Exact;;;9.5;Exact;;;;;CanDo;
10012/19;Canidae;Canine/dog;Companion;;Unknown;Unknown;;;;Unknown;;;;Unknown;;;;;CanDo;
10013/19;Felidae;Feline/cat;Companion;;Female;Unknown;;;;Unknown;;;;Unknown;;;;;FelCa;
10014/19;Equidae;Equine/horse;Companion;;Female;Unknown;;20.0;Year;Exact;;;495;Exact;;;;;EquHo;
10015/19;Felidae;Feline/cat;Companion;;Unknown;Unknown;;;;Unknown;;;;Unknown;;;;;FelCa;
10016/19;Felidae;Feline/cat;Companion;;Unknown;Unknown;;;;Unknown;;;;Unknown;;;;;FelCa;
10017/19;Equidae;Equine/horse;Companion;;Female;Unknown;;10.0;Year;Exact;;;;Unknown;;;;;EquHo;
10018/19;Canidae;Canine/dog;Companion;;Female;Unknown;;4.0;Month;Exact;;;10.2;Exact;;;;;CanDo;
10019/19;Canidae;Canine/dog;Companion;;Unknown;Unknown;;;;Unknown;;;;Unknown;;;;;CanDo;
10020/19;Bovinae;Bovine/cattle;Production;;Unknown;Unknown;;;;Unknown;;;;Unknown;;;;;BovCa;
10021/19;Bovinae;Bovine/cattle;Production;;Mixed;Non-pregnant - Non-lactating;;;Month;Exact;7.0;9.0;;Unknown;;;;;BovCa;
10022/19;Canidae;Canine/dog;Companion;;Female-Neutered;Not applicable;;2.0;Year;Exact;;;24.0;Exact;;;;;CanDo;
10023/19;Canidae;Canine/dog;Companion;;Male;;;9.0;Year;Exact;;;10.0;Exact;;;;;CanDo;
10024/19;Canidae;Canine/dog;Companion;;Female-Neutered;Unknown;;11.0;Year;Exact;;;3.4;Exact;;;;;CanDo;
10025/19;Canidae;Canine/dog;Companion;;Unknown;Unknown;;;;Unknown;;;;Unknown;;;;;CanDo;
10026/19;Canidae;Canine/dog;Companion;;Female;Unknown;;9.0;Year;Exact;;;22.3;Exact;;;;;CanDo;
10027/19;Canidae;Canine/dog;Companion;;Male-Neutered;;;14.0;Year;Exact;;;9;Exact;;;;;CanDo;
10028/19;Canidae;Canine/dog;Companion;;Male-Neutered;;;11.0;Month;Exact;;;4.8;Exact;;;;;CanDo;
10029/19;Canidae;Canine/dog;Companion;;Unknown;;;3.5;Year;Exact;;;15;Exact;;;;;CanDo;
10030/19;Equidae;Equine/horse;Companion;;Male-Neutered;;;18.6;Year;Exact;;;;Unknown;;;;;EquHo;
10034/19;Canidae;Canine/dog;Companion;;Female;;Hovawart;10.67;Year;Exact;;;37;Exact;;;;Can;CanDo;CanDo128
10035/19;Felidae;Feline/cat;Companion;;Male-Neutered;;;10.5;Year;Exact;;;;Unknown;;;;;FelCa;
10036/19;Felidae;Feline/cat;Companion;;Female;Unknown;;3.5;Month;Approximate;;;1.7;Exact;;;;;FelCa;
10038/19;Equidae;Equine/horse;Companion;;Male-Neutered;;;4.0;Year;Exact;;;;Unknown;;;;;EquHo;
10039/19;Canidae;Canine/dog;Companion;;Unknown;;;12.6;Year;Exact;;;6.2;Exact;;;;;CanDo;
10040/19;Equidae;Equine/horse;Companion;;Female;Unknown;;20.0;Year;Exact;;;;Unknown;;;;;EquHo;
10041/19;Canidae;Canine/dog;Companion;;Female;Unknown;;12.0;Year;Approximate;;;17.7;Approximate;;;;;CanDo;
10042/19;Felidae;Feline/cat;Companion;;Unknown;;;3;Day;Unknown;;;;Unknown;;;;;FelCa;
10043/19;Equidae;Equine/horse;Companion;;Female;Unknown;;16.0;Year;Exact;;;;Unknown;;;;;EquHo;
10044/19;Canidae;Canine/dog;Companion;;Female-Neutered;Non-pregnant - Non-lactating;;8.7;Year;Exact;;;7.6;Exact;;;;;CanDo;
10045/19;Felidae;Feline/cat;Companion;;Female-Neutered;Non-pregnant - Non-lactating;;7.5;Year;Exact;;;4.5;Exact;;;;;FelCa;
10047/19;Felidae;Feline/cat;Companion;;Female;Non-pregnant - Non-lactating;;6.0;Month;Exact;;;2.36;Exact;;;;;FelCa;
10048/19;Felidae;Feline/cat;Companion;;Unknown;Unknown;;;;Unknown;;;;Unknown;;;;;FelCa;
10049/19;Bovinae;Bovine/cattle;Production;;Male;;;1.0;Month;Approximate;11;14;;Exact;400;500;;;BovCa;
10050/19;Felidae;Feline/cat;Companion;;Unknown;Unknown;;;;Unknown;;;;Unknown;;;;;FelCa;
10051/19;Mustelidae;Ferret;Companion;;Unknown;Unknown;;;;Unknown;;;;Unknown;;;;;MusFe;
10052/19;Canidae;Canine/dog;Companion;;Male-Neutered;;;9.8;Year;Exact;;;37.2;Exact;;;;;CanDo;
10053/19;Leporidae;European rabbit;Companion;;Female;;Netherland Dwarf;1.5;Year;;;;2.63;;;;;Lep;LepRa;LepRa016
10054/19;Canidae;Canine/dog;Companion;;Male-Neutered;;Shepherd Dog - German ;4.5;Year;;;;40;;;;;Can;CanDo;CanDo083
10055/19;Canidae;Canine/dog;Companion;;Male-Neutered;;;7.61;Year;;;;14.2;;;;;Can;CanDo;
10056/19;Canidae;Canine/dog;Companion;;Female-Neutered;Not applicable;;10.0;Year;Exact;;;9.4;Exact;;;;;CanDo;
10057/19;Canidae;Canine/dog;Companion;;Female-Neutered;Unknown;;4.0;Year;Exact;;;;Unknown;;;;;CanDo;
10058/19;Felidae;Feline/cat;Companion;;Male;;;5.0;Month;Exact;;;2.5;Exact;;;;;FelCa;
10059/19;Canidae;Canine/dog;Companion;;Male-Neutered;;;11.5;Year;Exact;;;27;Exact;;;;;CanDo;
10060/19;Felidae;Feline/cat;Companion;;Male-Neutered;;;10.0;Year;Exact;;;4.5;Exact;;;;;FelCa;
10062/19;Leporidae;European rabbit;Companion;;Male;;;4.5;Year;Exact;;;2;Exact;;;;;LepRa;
10063/19;Bovinae;Bovine/cattle;Production;Broiler;Female;Unknown;;1.0;Year;Exact;;;;Unknown;;;;;BovCa;
10064/19;Bovinae;Bovine/cattle;Production;;Mixed;Unknown;;12.0;Week;Approximate;;;;Unknown;;;;;BovCa;
10065/19;Felidae;Feline/cat;Companion;;Female-Neutered;Not applicable;;18.0;Year;Exact;;;4.4;Exact;;;;;FelCa;
10067/19;Canidae;Canine/dog;Companion;;Female-Neutered;;Terrier - Jack Russell ;15.5;Year;;;;7;;;;;Can;CanDo;CanDo139
10066/19;Felidae;Feline/cat;Companion;;Unknown;;;;;;;;;;;;;;FelCa;
10068/19;Felidae;Feline/cat;Companion;;Unknown;;;;;;;;;;;;;;FelCa;
10069/19;Felidae;Feline/cat;Companion;;Female-Neutered;;Domestic Shorthair;14.33;Year;;;;3;;;;;Fel;FelCa;FelCaxxx
10070/19;Caprinae;Ovine/sheep;Production;;Mixed;;;9.0;Month;Approximate;;;55;Exact;;;;;CapSh;
10071/19;Canidae;Canine/dog;Companion;;Male-Neutered;;Other - please specify;11.17;Year;;;;40.9;;;;;Can;CanDo;CanDo169
10072/19;Canidae;Canine/dog;Companion;;Male-Neutered;;Crossbred;14.5;Year;;;;18.5;;;;;Can;CanDo;CanDo070
10073/19;Canidae;Canine/dog;Companion;;Female-Neutered;Not applicable;;12;Year;Exact;;;21;Exact;;;;;CanDo;
10074/19;Canidae;Canine/dog;Companion;;Male;;Poodle Unspecified;4;Month;;;;14.45;;;;;Can;CanDo;CanDoxxx
10075/19;Felidae;Feline/cat;Companion;;Female-Neutered;;Domestic Shorthair;8.17;Year;;;;4.12;;;;;Fel;FelCa;FelCaxxx
10076/19;Bovinae;Bovine/cattle;Production;;Mixed;;;7.0;Month;Approximate;;;;Unknown;;;;;BovCa;
10077/19;Canidae;Canine/dog;Companion;;Female-Neutered;;;10.0;Year;Exact;;;12;Exact;;;;;CanDo;
10078/19;Rodentia;House mouse;Companion;;Mixed;;;;;Unknown;;;;Unknown;;;;;RodHo;
10079/19;Canidae;Canine/dog;Companion;;Female-Neutered;;;6.0;Year;Exact;;;29.6;Exact;;;;;CanDo;
10080/19;Canidae;Canine/dog;Companion;;Female-Neutered;;;6.0;Year;Exact;;;22;Exact;;;;;CanDo;
10081/19;Canidae;Canine/dog;Companion;;Male;;;21.0;Week;Approximate;;;14.6;Exact;;;;;CanDo;
10082/19;Canidae;Canine/dog;Companion;;Male;;;11.0;Week;Exact;;;2.1;Exact;;;;;CanDo;
10083/19;Canidae;Canine/dog;Companion;;Female;Unknown;;1.0;Year;Exact;;;;Unknown;;;;;CanDo;
10084/19;Canidae;Canine/dog;Companion;;Male-Neutered;;;9.0;Year;Exact;;;23.5;Exact;;;;;CanDo;
10085/19;Canidae;Canine/dog;Companion;;Female;Unknown;;1.0;Year;Exact;;;;Unknown;;;;;CanDo;
10086/19;Felidae;Feline/cat;Companion;;Male-Neutered;;;6;Month;;;;3.5;;;;;;FelCa;
10087/19;Equidae;Equine/horse;Companion;;Male-Neutered;;New Forest Pony;14.5;Year;Exact;;;450;Exact;;;;Equ;EquHo;EquHo068
10088/19;Felidae;Feline/cat;Companion;;Female-Neutered;;Domestic Shorthair;5;Year;;;;3.43;;;;;Fel;FelCa;FelCaxxx
10089/19;Caprinae;Ovine/sheep;Production;;Female;Unknown;;;;Unknown;;;;Unknown;;;;;CapSh;
10090/19;Felidae;Feline/cat;Companion;;Female;Unknown;;15.0;Year;Exact;;;5;Exact;;;;;FelCa;
10091/19;Felidae;Feline/cat;Companion;;Female-Neutered;Not applicable;;4.0;Year;Exact;;;2.88;Exact;;;;;FelCa;
10092/19;Canidae;Canine/dog;Companion;;Male-Neutered;;;8.0;Year;Exact;;;45;Exact;;;;;CanDo;
10093/19;Canidae;Canine/dog;Companion;;Female-Neutered;Not applicable;;6.0;Year;Exact;;;4.5;Exact;;;;;CanDo;
10094/19;Canidae;Canine/dog;Companion;;Female;;Terrier - Bull - Staffordshire ;10.64;Year;;;;7.96;;;;;Can;CanDo;CanDo212
10096/19;Canidae;Canine/dog;Companion;;Female-Neutered;;Collie Unspecified;13.92;Year;;;;15;;;;;Can;CanDo;CanDoxxx
10097/19;Felidae;Feline/cat;Companion;;Female;;Domestic Shorthair;5;Month;;;;2.2;;;;;Fel;FelCa;FelCaxxx
10098/19;Leporidae;European rabbit;Companion;;Female;Unknown;;8.0;Week;Exact;;;0.7;Exact;;;;;LepRa;
10099/19;Leporidae;European rabbit;Companion;;Male;;;9.0;Week;Exact;;;0.8;Exact;;;;;LepRa;
10100/19;Equidae;Equine/horse;Companion;;Male-Neutered;;;;;Unknown;;;600.0;Approximate;;;;;EquHo;
10101/19;Canidae;Canine/dog;Companion;;Female-Neutered;;;6.0;Year;Exact;;;8;Exact;;;;;CanDo;
10102/19;Canidae;Canine/dog;Companion;;Male-Neutered;;;9.0;Year;Exact;;;10.7;Exact;;;;;CanDo;
10103/19;Canidae;Canine/dog;Companion;;Male-Neutered;;Retriever - Labrador ;3.17;Year;;;;28.3;;;;;Can;CanDo;CanDo148
10104/19;Canidae;Canine/dog;Companion;;Unknown;;;;;;;;;;;;;Can;CanDo;
10105/19;Canidae;Canine/dog;Companion;;Mixed;;;6;Week;Exact;;;;Approximate;2.5;3.4;;;CanDo;
10106/19;Canidae;Canine/dog;Companion;;Male;;;6;Week;Exact;;;3.35;Approximate;;;;;CanDo;
10107/19;Felidae;Feline/cat;Companion;;Female-Neutered;;;12.3;Year;Exact;;;3.75;Exact;;;;;FelCa;
10108/19;Canidae;Canine/dog;Companion;;Male-Neutered;;;7.0;Year;Exact;;;10.2;Exact;;;;;CanDo;
10109/19;Canidae;Canine/dog;Companion;;Male-Neutered;;;6;Year;;;;11.85;;;;;Can;CanDo;
10110/19;Canidae;Canine/dog;Companion;;Male;;;12.0;Week;Exact;;;8.8;Exact;;;;;CanDo;
10111/19;Felidae;Feline/cat;Companion;;Female-Neutered;Unknown;;13.0;Year;Exact;;;2.6;Exact;;;;;FelCa;
10112/19;Canidae;Canine/dog;Companion;;Female-Neutered;;;9.0;Year;Exact;;;22.1;Exact;;;;;CanDo;
10113/19;Felidae;Feline/cat;Companion;Broiler;Female-Neutered;;;12.3;Year;Exact;;;3.75;Exact;;;;;FelCa;
10114/19;Felidae;Feline/cat;Companion;;Male-Neutered;;;8.0;Year;Approximate;;;4.8;Exact;;;;;FelCa;
10116/19;Canidae;Canine/dog;Companion;;Female-Neutered;;Retriever - Golden;16.17;Year;;;;34;;;;;Can;CanDo;CanDo112
10117/19;Canidae;Canine/dog;Companion;;Female;Unknown;;7.5;Week;Exact;;;2;Exact;;;;;CanDo;
10118/19;Felidae;Feline/cat;Companion;;Male-Neutered;;;12.0;Year;Exact;;;5;Exact;;;;;FelCa;
10119/19;Canidae;Canine/dog;Companion;;Male-Neutered;;Bulldog - French ;2.08;Year;;;;13.2;;;;;Can;CanDo;CanDo031
10120/19;Canidae;Canine/dog;Companion;;Male-Neutered;;;11.0;Year;Exact;;;10.2;Exact;;;;;CanDo;
10121/19;Felidae;Feline/cat;Companion;;Female-Neutered;Unknown;;6.0;Year;Exact;;;5.4;Exact;;;;;FelCa;
10122/19;Canidae;Canine/dog;Companion;;Female-Neutered;Not applicable;;10.0;Year;Exact;;;8.4;Exact;;;;;CanDo;
10123/19;Caprinae;Ovine/sheep;Production;;Mixed;;;;Month;Exact;5;6;;Unknown;;;;;CapSh;
10124/19;Canidae;Canine/dog;Companion;;Female-Neutered;;;9.1;Year;Exact;;;26.25;Exact;;;;;CanDo;
10125/19;Canidae;Canine/dog;Companion;;Male-Neutered;;;9.0;Year;Exact;;;46;Exact;;;;;CanDo;
10127/19;Canidae;Canine/dog;Companion;;Female-Neutered;;;14.0;Year;Exact;;;;Exact;30.65;34;;;CanDo;
10128/19;Canidae;Canine/dog;Companion;;Male-Neutered;;;6.0;Year;Exact;;;;Exact;13.6;14;;;CanDo;
10129/19;Canidae;Canine/dog;Companion;;Male-Neutered;;Terrier - Tibetan ;8.25;Year;;;;13.6;;;;;Can;CanDo;CanDo217
10130/19;Canidae;Canine/dog;Companion;;Male;;Terrier - Irish Soft-coated Wheaten;5.54;Year;;;;17.7;;;;;Can;CanDo;CanDo134
10131/19;Felidae;Feline/cat;Companion;;Male;;Domestic Longhair;4;Month;;;;2.6;;;;;Fel;FelCa;FelCaxxx
10132/19;Canidae;Canine/dog;Companion;;Female-Neutered;;Crossbred;3.58;Year;;;;11;;;;;Can;CanDo;CanDo070
10133/19;Canidae;Canine/dog;Companion;;Female;Unknown;;4.0;Month;Exact;;;7.4;Exact;;;;;CanDo;
10134/19;Canidae;Canine/dog;Companion;;Female;Unknown;;4.0;Month;Exact;;;7.4;Exact;;;;;CanDo;
10135/19;Canidae;Canine/dog;Companion;;Male;;;3.0;Month;Exact;;;8.93;Exact;;;;;CanDo;
10136/19;Canidae;Canine/dog;Companion;;Female-Neutered;Not applicable;;2.0;Year;Exact;;;18.0;Exact;;;;;CanDo;
10137/19;Felidae;Feline/cat;Companion;;Unknown;;;;;Unknown;;;;Unknown;;;;;FelCa;
10138/19;Bovinae;Bovine/cattle;Production;;Mixed;Unknown;;;;Unknown;;;;Unknown;;;;;BovCa;
10139/19;Bovinae;Bovine/cattle;Production;;Mixed;Unknown;;;Week;Exact;2.0;3.0;;Unknown;;;;;BovCa;
10140/19;Canidae;Canine/dog;Companion;;Mixed;;Terrier - Yorkshire ;2.5;Year;;;;;;1.7;2.0;;Can;CanDo;CanDo230
10141/19;Canidae;Canine/dog;Companion;;Male;;;1.5;Year;Exact;;;;Unknown;;;;;CanDo;
10142/19;Equidae;Equine/horse;Companion;;Unknown;;Irish Hunter;;;;;;600;;;;;Equ;EquHo;EquHo107
10143/19;Caprinae;Ovine/sheep;Production;;Mixed;;;5.0;Month;Exact;;;;Unknown;;;;;CapSh;
10144/19;Canidae;Canine/dog;Companion;;Female-Neutered;;Terrier - Fox Wire ;13.33;Year;;;;15.1;;;;;Can;CanDo;CanDo110
10145/19;Canidae;Canine/dog;Companion;;Male;;;9.0;Week;Exact;;;17.4;Exact;;;;;CanDo;
10146/19;Canidae;Canine/dog;Companion;;Mixed;;;11.0;Week;Exact;;;;Unknown;;;;;CanDo;
10147/19;Felidae;Feline/cat;Companion;;Female-Neutered;;Domestic Shorthair;7;Year;;;;4.26;;;;;Fel;FelCa;FelCaxxx
10148/19;Canidae;Canine/dog;Companion;;Mixed;;;11.0;Week;Exact;;;;Unknown;;;;;CanDo;
10149/19;Canidae;Canine/dog;Companion;;Mixed;;;3.0;Month;Exact;;;;Unknown;;;;;CanDo;
10150/19;Canidae;Canine/dog;Companion;;Male-Neutered;;;4.5;Year;Exact;;;14.5;Exact;;;;;CanDo;
10151/19;Canidae;Canine/dog;Companion;;Female;;Pug;6.67;Year;Exact;;;8;Exact;;;;Can;CanDo;CanDo182
10152/19;Canidae;Canine/dog;Companion;;Male-Neutered;;;9;Year;Unknown;;;;Unknown;;;;;CanDo;
10153/19;Felidae;Feline/cat;Companion;;Male;;;2;Month;Approximate;;;;;;;;Fel;FelCa;
10155/19;Canidae;Canine/dog;Companion;;Unknown;;Crossbred;5.75;Year;;;;18;;;;;Can;CanDo;CanDo070
10156/19;Canidae;Canine/dog;Companion;;Male;;Crossbred;4.97;Month;;;;5.9;;;;;Can;CanDo;CanDo070
10157/19;Felidae;Feline/cat;Companion;;Female-Neutered;;Siamese;11.01;Year;;;;;;;;;Fel;FelCa;FelCa034
10158/19;Canidae;Canine/dog;Companion;;Male;;;5.0;Month;Exact;;;;Unknown;;;;;CanDo;
10159/19;Canidae;Canine/dog;Companion;;Male-Neutered;;Affenpinscher;11.5;Year;Exact;;;5.5;Exact;;;;Can;CanDo;CanDo000
10160/19;Canidae;Canine/dog;Companion;;Male-Neutered;;;5.3;Year;Exact;;;8.75;Exact;;;;;CanDo;
10161/19;Canidae;Canine/dog;Companion;;Male;;Retriever - Golden;3;Month;;;;11.5;;;;;Can;CanDo;CanDo112
10162/19;Felidae;Feline/cat;Companion;;Male;;;15.1;Year;Exact;;;3.6;Exact;;;;;FelCa;
10163/19;Canidae;Canine/dog;Companion;;Female;Unknown;;5.0;Month;Exact;;;16.4;Exact;;;;;CanDo;
10164/19;Canidae;Canine/dog;Companion;;Male;;;1.4;Year;Exact;;;14.5;Exact;;;;;CanDo;
10166/19;Leporidae;European rabbit;Companion;;Male;;Netherland Dwarf;4;Month;;;;0.7;;;;;Lep;LepRa;LepRa016
10167/19;Canidae;Canine/dog;Companion;;Female-Neutered;;;8.0;Year;Exact;;;6.6;Exact;;;;;CanDo;
10168/19;Canidae;Canine/dog;Companion;;Female-Neutered;;Spaniel - Cocker English ;8.25;Year;;;;10.7;;;;;Can;CanDo;CanDo096
10169/19;Canidae;Canine/dog;Companion;;Male;;;5.0;Month;Exact;;;19.1;Exact;;;;;CanDo;
10170/19;Canidae;Canine/dog;Companion;;Male;;;9.0;Year;Exact;;;5.65;Exact;;;;;CanDo;
10171/19;Canidae;Canine/dog;Companion;;Male;;;9.0;Week;Exact;;;11.2;Exact;;;;;CanDo;
10174/19;Equidae;Equine/horse;Companion;;Male-Neutered;;;;;Unknown;;;650.0;Approximate;;;;;EquHo;
10175/19;Felidae;Feline/cat;Companion;;Male;;;;;Unknown;;;;Unknown;;;;;FelCa;
10176/19;Canidae;Canine/dog;Companion;;Female-Neutered;;;8.0;Year;Exact;;;33.4;Exact;;;;;CanDo;
10172/19;Equidae;Equine/horse;Companion;;Male;;;21.0;Year;Exact;;;650;Exact;;;;;EquHo;
10177/19;Equidae;Equine/horse;Companion;;Female;Unknown;;;;Unknown;;;;Unknown;;;;;EquHo;
10178/19;Canidae;Canine/dog;Companion;;Unknown;Unknown;;;;Unknown;;;;Unknown;;;;;CanDo;
10179/19;Equidae;Equine/horse;Companion;;Male;;;19.0;Year;Exact;;;500;Exact;;;;;EquHo;
10180/19;Canidae;Canine/dog;Companion;;Female-Neutered;Not applicable;;13.7;Year;Exact;;;5.7;Exact;;;;;CanDo;
10181/19;Felidae;Feline/cat;Companion;;Unknown;Unknown;;;;Unknown;;;;Unknown;;;;;FelCa;
10182/19;Canidae;Canine/dog;Companion;;Unknown;Unknown;;;;Unknown;;;;Unknown;;;;;CanDo;
10183/19;Equidae;Equine/horse;Companion;;Male-Neutered;;;27.0;Year;Exact;;;440.0;Approximate;;;;;EquHo;
10184/19;Canidae;Canine/dog;Companion;;Male;;;6.0;Year;Exact;;;1.7;Exact;;;;;CanDo;
10185/19;Felidae;Feline/cat;Companion;;Male-Neutered;;Domestic Shorthair;5.92;Year;;;;4.72;;;;;Fel;FelCa;FelCaxxx
10186/19;Canidae;Canine/dog;Companion;;Male;;;5.0;Year;Exact;;;24.5;Exact;;;;;CanDo;
10188/19;Bovinae;Bovine/cattle;Production;;Mixed;;;;;Unknown;;;;Approximate;450;650;;;BovCa;
